# curie_map:
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   infores: https://w3id.org/information-resource-registry/
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: https://w3id.org/monarch-initiative/rare-disease-identification/mappings/mondo_icd10cm_exactmatch
# mapping_set_version: 2026-09-12
# mapping_set_title: Prioritised rare disease list, MONDO to ICD-10-CM exact matches
# subject_source: infores:mondo
# object_source: infores:icd10cm
# comment: Exact matches only. Rows with object_id sssom:NoTermFound record a searched-and-not-found decision, not an absence of effort. semapv:CompositeMatching rows were adjudicated by an LLM over lexically retrieved candidates and carry the reason in `comment`; they are proposals for human review, not curated assertions.
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_preprocessing	match_string	object_match_field	subject_type	object_type	comment
MONDO:0013217	Diamond-Blackfan anemia 10	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D61.01 'Constitutional (pure) red blood cell aplasia' is the rubric for Diamond-Blackfan anemia as a whole, broader than the RPS26-defined type 10.
MONDO:0013223	autosomal recessive spondylometaphyseal dysplasia, Megarbane type	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates are unrelated dysplasias of other tissues (e.g. M85.0 'Fibrous dysplasia (monostotic)'); none denotes PAM16-related spondylometaphyseal dysplasia, Megarbane type.
MONDO:0013224	rhabdoid tumor predisposition syndrome 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D13.91 'Familial adenomatous polyposis' is a different tumour predisposition syndrome; no candidate denotes SMARCA4 rhabdoid tumour predisposition syndrome 2.
MONDO:0013228	spondylo-megaepiphyseal-metaphyseal dysplasia	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q78.5 'Metaphyseal dysplasia' denotes metaphyseal dysplasia generally and omits the spondylar and megaepiphyseal features that define this entity.
MONDO:0013238	chromosome 17q23.1-q23.2 deletion syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q93.3 'Deletion of short arm of chromosome 4' is a different specific deletion; no candidate denotes the 17q23.1-q23.2 microdeletion syndrome.
MONDO:0013240	maturity-onset diabetes of the young type 10	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E10 'Type 1 diabetes mellitus' is a different form of diabetes; MODY10 (INS-related) has no counterpart among the candidates.
MONDO:0013242	maturity-onset diabetes of the young type 11	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E10 'Type 1 diabetes mellitus' is a different form of diabetes; MODY11 (BLK-related) has no counterpart among the candidates.
MONDO:0013243	neuronopathy, distal hereditary motor, type 2C	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates are haematological hereditary disorders (e.g. D58 'Other hereditary hemolytic anemias'); none denotes HSPB3-related distal hereditary motor neuronopathy 2C.
MONDO:0013249	autosomal recessive nonsyndromic hearing loss 84A	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H90 'Conductive and sensorineural hearing loss' is a broad clinical hearing-loss grouping, not the specific DFNB84A locus disorder.
MONDO:0013252	Warsaw breakage syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The only candidate T84.01 'Broken internal joint prosthesis' is a prosthesis complication and shares nothing but the word 'broken' with this cohesinopathy.
MONDO:0013261	dilated cardiomyopathy 1R	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.0 'Dilated cardiomyopathy' covers all dilated cardiomyopathy and is broader than ACTC1-related familial CMD1R.
MONDO:0013262	dilated cardiomyopathy 1S	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.0 'Dilated cardiomyopathy' covers all dilated cardiomyopathy and is broader than MYH7-related familial CMD1S.
MONDO:0013269	autosomal recessive nonsyndromic hearing loss 91	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H90 'Conductive and sensorineural hearing loss' is a broad clinical hearing-loss grouping, not the specific DFNB91 locus disorder.
MONDO:0013276	Reynolds syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate K74.3 'Primary biliary cirrhosis' captures only one component of Reynolds syndrome, which is defined by PBC co-occurring with systemic sclerosis.
MONDO:0013281	COG4-congenital disorder of glycosylation	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate A50 'Congenital syphilis' matches only on the word 'congenital'; no congenital disorder of glycosylation rubric is offered for COG4-CDG.
MONDO:0013282	alpha 1-antitrypsin deficiency	skos:exactMatch	ICD10CM:E88.01	Alpha-1-antitrypsin deficiency	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0013284	immunodeficiency, common variable, 4	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D83 'Common variable immunodeficiency' is the rubric for CVID as a whole, broader than the numbered genetic subtype CVID4.
MONDO:0013291	glycogen storage disease XV	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E74.0 'Glycogen storage disease' is the grouping covering all GSD types, broader than glycogenin-deficiency GSD XV.
MONDO:0013305	autosomal dominant nonsyndromic hearing loss 51	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q43.4 'Duplication of intestine' matches only the word 'duplication' from a synonym; no hearing-loss rubric is present for DFNA51.
MONDO:0013306	combined oxidative phosphorylation defect type 7	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate N36.43 'Combined hypermobility of urethra and intrinsic sphincter deficiency' matches only on 'combined'; no mitochondrial oxidative phosphorylation deficiency rubric is offered.
MONDO:0013307	myopathy, lactic acidosis, and sideroblastic anemia 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate G71.3 'Mitochondrial myopathy, not elsewhere classified' is an NEC residual for mitochondrial myopathies generally, not YARS2-related MLASA2.
MONDO:0013320	chromosome 16p12.2-p11.2 deletion syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q93.3 'Deletion of short arm of chromosome 4' is a different specific deletion; no candidate denotes the 16p12.2-p11.2 microdeletion syndrome.
MONDO:0013322	epilepsy, familial adult myoclonic, 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate G40.B 'Juvenile myoclonic epilepsy' is a distinct epilepsy syndrome; FAME3 is adult-onset familial cortical myoclonic tremor with epilepsy.
MONDO:0013325	COG5-congenital disorder of glycosylation	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate A50 'Congenital syphilis' matches only on the word 'congenital'; no congenital disorder of glycosylation rubric is offered for COG5-CDG.
MONDO:0013327	primary hyperoxaluria type 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E72.53 'Primary hyperoxaluria' spans primary hyperoxaluria types 1-3 and is therefore broader than the HOGA1-related type 3.
MONDO:0013337	neuropathy, hereditary sensory and autonomic, type 1C	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate G60.0 'Hereditary motor and sensory neuropathy' denotes the motor-and-sensory HMSN/CMT group, not hereditary sensory and autonomic neuropathy type 1C.
MONDO:0013339	dilated cardiomyopathy 1GG	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.0 'Dilated cardiomyopathy' covers all dilated cardiomyopathy and is broader than SDHA-related familial CMD1GG.
MONDO:0013342	hereditary spastic paraplegia 48	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate G11.4 'Hereditary spastic paraplegia' is the rubric for all hereditary spastic paraplegias, broader than AP5Z1-related SPG48.
MONDO:0013349	ALG11-congenital disorder of glycosylation	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate A50 'Congenital syphilis' matches only on the word 'congenital'; no congenital disorder of glycosylation rubric is offered for ALG11-CDG.
MONDO:0013350	mitochondrial DNA depletion syndrome 4b	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The only candidate I21.A9 'Other myocardial infarction type' is a cardiac infarction rubric unrelated to mitochondrial DNA depletion syndrome 4b.
MONDO:0013352	intellectual disability-severe speech delay-mild dysmorphism syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate F88 'Other disorders of psychological development' is a residual NEC bucket, not FOXP1-related intellectual disability-severe speech delay-mild dysmorphism syndrome.
MONDO:0013353	intellectual disability, anterior maxillary protrusion, and strabismus	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate F78.A9 'Other genetic related intellectual disability' is an NEC residual bucket, not this specific intellectual disability-maxillary protrusion-strabismus syndrome.
MONDO:0013361	congenital prothrombin deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D68.2 'Hereditary deficiency of other clotting factors' is a residual grouping spanning several factor deficiencies, broader than prothrombin (factor II) deficiency.
MONDO:0013362	THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The only candidate F88 'Other disorders of psychological development' is a residual NEC bucket, not THOC6-related Beaulieu-Boycott-Innes syndrome.
MONDO:0013364	Rubinstein-Taybi syndrome due to EP300 haploinsufficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The only candidate Q87.2 'Congenital malformation syndromes predominantly involving limbs' is a grouping of many syndromes, not EP300-related Rubinstein-Taybi syndrome type 2.
MONDO:0013365	autosomal recessive nonsyndromic hearing loss 83	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H90 'Conductive and sensorineural hearing loss' is a broad clinical hearing-loss grouping, not the specific DFNB83 locus disorder.
MONDO:0013367	long QT syndrome 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I45.81 'Long QT syndrome' denotes long QT syndrome as a whole, broader than the KCNH2-defined LQT2 subtype.
MONDO:0013369	hypertrophic cardiomyopathy 7	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.1 'Obstructive hypertrophic cardiomyopathy' is a haemodynamic subtype and I42 is a whole-chapter grouping; neither denotes TNNI3-related hypertrophic cardiomyopathy 7.
MONDO:0013371	dilated cardiomyopathy 1U	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.0 'Dilated cardiomyopathy' covers all dilated cardiomyopathy and is broader than PSEN1-related familial CMD1U.
MONDO:0013373	dilated cardiomyopathy 1V	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.0 'Dilated cardiomyopathy' covers all dilated cardiomyopathy and is broader than PSEN2-related familial CMD1V.
MONDO:0013380	LEOPARD syndrome 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q87.19 'Other congenital malformation syndromes predominantly associated with short stature' is a residual grouping, not BRAF-related LEOPARD syndrome 3.
MONDO:0013381	neuropathy, hereditary sensory, type 1D	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate G60.0 'Hereditary motor and sensory neuropathy' denotes the motor-and-sensory neuropathy group, not pure hereditary sensory neuropathy type 1D.
MONDO:0013385	Treacher Collins syndrome 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The only candidate Q75.4 'Mandibulofacial dysostosis' is the rubric under which all Treacher Collins syndrome falls, broader than the POLR1D-defined type 2.
MONDO:0013386	autosomal recessive nonsyndromic hearing loss 74	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H90 'Conductive and sensorineural hearing loss' is a broad clinical hearing-loss grouping, not the specific DFNB74 locus disorder.
MONDO:0013387	developmental and epileptic encephalopathy, 7	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G93.45 'Developmental and epileptic encephalopathy' covers all DEEs and G40.84 'KCNQ2-related epilepsy' also covers benign KCNQ2 phenotypes; neither denotes DEE7 exactly and the tie itself defeats an exact match.
MONDO:0013388	developmental and epileptic encephalopathy, 11	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate G93.45 'Developmental and epileptic encephalopathy' covers every developmental and epileptic encephalopathy, broader than SCN2A-related DEE11.
MONDO:0013391	sterol carrier protein 2 deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D53.0 'Protein deficiency anemia' shares only the words 'protein' and 'deficiency'; no candidate denotes sterol carrier protein 2 deficiency.
MONDO:0013395	retinitis pigmentosa 4	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H35.52 'Pigmentary retinal dystrophy' is the general retinitis pigmentosa rubric, broader than the RHO-defined RP4.
MONDO:0013404	hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D53.8 'Other specified nutritional anemias' is unrelated; no candidate denotes S-adenosylhomocysteine hydrolase deficiency with hypermethioninemia.
MONDO:0013408	FADD-related immunodeficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D80.9 'Immunodeficiency with predominantly antibody defects, unspecified' is a residual bucket for a different immunodeficiency class, not FADD deficiency.
MONDO:0013412	hypertrophic cardiomyopathy 9	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.1 'Obstructive hypertrophic cardiomyopathy' is a haemodynamic subtype of HCM and does not denote TTN-related hypertrophic cardiomyopathy 9.
MONDO:0013418	aortic aneurysm, familial thoracic 7	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I71.2 'Thoracic aortic aneurysm, without rupture' denotes an aneurysm state of any cause, not the familial thoracic aortic aneurysm predisposition type 7.
MONDO:0013424	3p- syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q93.0 'Whole chromosome monosomy, nonmosaicism' denotes loss of an entire chromosome, not the distal 3p terminal deletion.
MONDO:0013425	retinitis pigmentosa 20	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H35.52 'Pigmentary retinal dystrophy' is the general retinitis pigmentosa rubric, broader than the RPE65-defined RP20.
MONDO:0013426	aneurysm-osteoarthritis syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I71 'Aortic aneurysm and dissection' denotes the vascular lesion itself, not the Loeys-Dietz type 3 aneurysm-osteoarthritis syndrome.
MONDO:0013427	immunodeficiency 31B	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate B20 'Human immunodeficiency virus [HIV] disease' is an acquired immunodeficiency; no candidate denotes STAT1 deficiency (immunodeficiency 31B).
MONDO:0013433	primary sclerosing cholangitis	skos:exactMatch	ICD10CM:K83.01	Primary sclerosing cholangitis	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0013434	primary ciliary dyskinesia 14	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H21 'Other disorders of iris and ciliary body' matches only the word 'ciliary'; primary ciliary dyskinesia is a motile-cilia disorder absent from the candidate list.
MONDO:0013435	primary ciliary dyskinesia 15	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H21 'Other disorders of iris and ciliary body' matches only the word 'ciliary'; CCDC40-related primary ciliary dyskinesia 15 has no candidate rubric.
MONDO:0013439	congenital bile acid synthesis defect 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E78.79 'Other disorders of bile acid and cholesterol metabolism' is a residual NEC rubric, not CYP7B1 oxysterol 7-alpha-hydroxylase deficiency.
MONDO:0013452	multisystemic smooth muscle dysfunction syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates share only the tokens 'smooth muscle' or 'dysfunction' (e.g. K02.6 'Dental caries on smooth surface'); none denotes ACTA2-related multisystemic smooth muscle dysfunction syndrome.
MONDO:0013455	hypertrophic cardiomyopathy 16	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.1 'Obstructive hypertrophic cardiomyopathy' is a haemodynamic subtype of HCM, not MYOZ2-related hypertrophic cardiomyopathy 16.
MONDO:0013456	constitutional megaloblastic anemia with severe neurologic disease	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D52 'Folate deficiency anemia' denotes nutritional folate deficiency anaemia, not the inherited dihydrofolate reductase enzyme deficiency with neurologic disease.
MONDO:0013459	osteogenesis imperfecta type 10	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q78.0 'Osteogenesis imperfecta' is the rubric for all OI types, broader than SERPINH1-defined type 10.
MONDO:0013460	osteogenesis imperfecta type 12	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q78.0 'Osteogenesis imperfecta' is the rubric for all OI types, broader than SP7-defined type 12.
MONDO:0013467	immunodeficiency due to ficolin3 deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D84.81 'Immunodeficiency due to conditions classified elsewhere' is a residual bucket; no candidate denotes ficolin-3 deficiency.
MONDO:0013468	retinitis pigmentosa 59	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H35.52 'Pigmentary retinal dystrophy' is the general retinitis pigmentosa rubric, broader than the DHDDS-defined RP59.
MONDO:0013471	autosomal recessive nonsyndromic hearing loss 61	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H90 'Conductive and sensorineural hearing loss' is a broad clinical hearing-loss grouping, not the specific DFNB61 locus disorder.
MONDO:0013474	hypertrophic cardiomyopathy 17	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.1 'Obstructive hypertrophic cardiomyopathy' is a haemodynamic subtype of HCM, not JPH2-related hypertrophic cardiomyopathy 17.
MONDO:0013475	hypertrophic cardiomyopathy 18	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.1 'Obstructive hypertrophic cardiomyopathy' is a haemodynamic subtype of HCM, not PLN-related hypertrophic cardiomyopathy 18.
MONDO:0013477	hypertrophic cardiomyopathy 20	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.1 'Obstructive hypertrophic cardiomyopathy' is a haemodynamic subtype of HCM, not NEXN-related hypertrophic cardiomyopathy 20.
MONDO:0013478	PLIN1-related familial partial lipodystrophy	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates are neoplastic and haematologic rubrics (e.g. D47.Z); no lipodystrophy code is offered for PLIN1-related familial partial lipodystrophy 4.
MONDO:0013479	dilated cardiomyopathy 1HH	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.0 'Dilated cardiomyopathy' covers all dilated cardiomyopathy and is broader than BAG3-related familial CMD1HH.
MONDO:0013489	autosomal recessive nonsyndromic hearing loss 89	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H90 'Conductive and sensorineural hearing loss' is a broad clinical hearing-loss grouping, not the specific DFNB89 locus disorder.
MONDO:0013493	acetyl-coa carboxylase deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D81.818 'Other biotin-dependent carboxylase deficiency' is an NEC residual spanning several carboxylase defects rather than acetyl-CoA carboxylase deficiency specifically.
MONDO:0013499	Fanconi anemia complementation group P	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D61.03 'Fanconi anemia' denotes Fanconi anaemia as a whole, broader than the SLX4-defined complementation group P.
MONDO:0013500	immunodeficiency 51	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D80.9 'Immunodeficiency with predominantly antibody defects, unspecified' is a residual bucket for a different immunodeficiency class, not immunodeficiency 51.
MONDO:0013509	intellectual disability, autosomal dominant 6	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates F78.A 'Other genetic related intellectual disabilities' (a residual grouping) and F78.A1 (a different gene, SYNGAP1) neither denote GRIN2B-related autosomal dominant intellectual disability 6.
MONDO:0013511	cyanosis, transient neonatal	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate R23.0 'Cyanosis' denotes the sign in general and P61.6 covers other transient neonatal coagulation disorders; neither denotes transient neonatal cyanosis as a disease entity.
MONDO:0013512	hemoglobin H disease	skos:exactMatch	ICD10CM:D56.0	Alpha thalassemia	semapv:LexicalMatching	rdi-lexmatch	1.0000	base_normalization	hemoglobin h disease	oio:hasExactSynonym	owl class	owl class	Lexical tier normalized on the Mondo label.
MONDO:0013513	atrial fibrillation, familial, 9	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I48 'Atrial fibrillation and flutter' is a disjunctive grouping covering all AF and flutter, broader than KCNJ2-related familial atrial fibrillation 9.
MONDO:0013519	dyskeratosis congenita, autosomal recessive 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q79.8 'Other congenital malformations of musculoskeletal system' is a residual bucket of the wrong organ system; no dyskeratosis congenita rubric is offered.
MONDO:0013520	dyskeratosis congenita, autosomal recessive 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q79.8 'Other congenital malformations of musculoskeletal system' is a residual bucket of the wrong organ system; no dyskeratosis congenita rubric is offered.
MONDO:0013521	dyskeratosis congenita, autosomal dominant 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q84.8 'Other specified congenital malformations of integument' is a residual skin-malformation bucket, not autosomal dominant dyskeratosis congenita 2.
MONDO:0013522	dyskeratosis congenita, autosomal dominant 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q84.8 'Other specified congenital malformations of integument' is a residual skin-malformation bucket, not autosomal dominant dyskeratosis congenita 3.
MONDO:0013523	Nestor-Guillermo progeria syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E34.8 'Other specified endocrine disorders' is a residual endocrine bucket; no progeria rubric is offered for BANF1-related Nestor-Guillermo progeria syndrome.
MONDO:0013525	primary ciliary dyskinesia 16	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H21 'Other disorders of iris and ciliary body' matches only the word 'ciliary'; DNAL1-related primary ciliary dyskinesia 16 has no candidate rubric.
MONDO:0013529	catecholaminergic polymorphic ventricular tachycardia 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I47.2 'Ventricular tachycardia' denotes the arrhythmia generally and of any cause, not TECRL-related catecholaminergic polymorphic ventricular tachycardia 3.
MONDO:0013530	atrial fibrillation, familial, 10	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I48 'Atrial fibrillation and flutter' is a disjunctive grouping covering all AF and flutter, broader than SCN5A-related familial atrial fibrillation 10.
MONDO:0013536	heme oxygenase 1 deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D50.8 'Other iron deficiency anemias' shares only the iron/haem theme; no candidate denotes heme oxygenase 1 (HMOX1) deficiency.
MONDO:0013537	autosomal recessive nonsyndromic hearing loss 29	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H90 'Conductive and sensorineural hearing loss' is a broad clinical hearing-loss grouping, not the specific DFNB29 locus disorder.
MONDO:0013540	deafness-lymphedema-leukemia syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q82.0 'Hereditary lymphedema' captures only the lymphoedema component of Emberger syndrome, which also comprises deafness and myelodysplasia/leukaemia.
